date,league,home_team,away_team,result,prob_home,prob_draw,prob_away,prediction,logistic_weight,poisson_weight,boosting_weight,boosting_temperature,avg_home_odds,avg_draw_odds,avg_away_odds,avg_close_home_odds,avg_close_draw_odds,avg_close_away_odds,early_prob_home,early_prob_draw,early_prob_away,close_prob_home,close_prob_draw,close_prob_away
2025-12-14,La Liga,Alaves,Real Madrid,A,0.1541556268991371,0.2151110558912278,0.6307333172096349,A,0.35,0.4,0.2499999999999999,1.0900000000000003,5.4,3.94,1.6,5.73,4.05,1.56,0.1740474875759249,0.23854224185532852,0.5874102705687465,0.16426047687015938,0.23239815616444773,0.6033413669653931
2025-12-14,Serie A,Bologna,Juventus,A,0.4261842513277046,0.2563636105284105,0.3174521381438847,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.87,3.16,2.51,3.27,3.17,2.27,0.327691131814332,0.297618211489599,0.37469065669606894,0.28801226350526526,0.2970978238682074,0.4148899126265275
2025-12-14,Ligue 1,Lyon,Le Havre,H,0.6228559964276532,0.2247648568765043,0.1523791466958422,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.57,3.92,5.76,1.61,3.94,5.38,0.5977001757692552,0.2393850193769721,0.16291480485377266,0.5855191920977615,0.23926038052725787,0.1752204273749807
2025-12-14,Ligue 1,Marseille,Monaco,H,0.5559097701394303,0.2211470430324482,0.2229431868281213,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.86,3.89,3.67,2.01,3.59,3.5,0.5037882129586173,0.24088588074627973,0.2553259062951031,0.468565291487513,0.26234435540108664,0.2690903531114003
2025-12-14,Premier League,Nott'm Forest,Tottenham,H,0.45388969367163,0.2580912301576469,0.2880190761707229,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.55,3.28,2.76,2.62,3.31,2.7,0.3701849943569361,0.2877962608567643,0.3420187447862997,0.36206812730926297,0.2865916898943411,0.3513401827963959
2025-12-14,Bundesliga,Werder Bremen,Stuttgart,A,0.4090198857350122,0.2434362477395935,0.3475438665253941,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.88,3.71,2.21,2.81,3.63,2.31,0.3247335506382507,0.252084265724572,0.4231821836371774,0.33438610343466246,0.25884984866429794,0.4067640479010396
2025-12-14,Premier League,West Ham,Aston Villa,A,0.2130521602631601,0.2355797832308626,0.5513680565059771,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.63,3.51,2.0,3.31,3.42,2.18,0.25979505057121605,0.26867693264202686,0.4715280167867571,0.28684651964480834,0.2776204619954139,0.43553301835977776
2025-12-14,Serie A,Fiorentina,Verona,A,0.5444047253006465,0.248914682093434,0.2066805926059193,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.82,3.42,4.51,1.98,3.18,4.15,0.5166059323169261,0.27491894643766246,0.20847512124541145,0.4762471851723541,0.29653126623939025,0.22722154858825566
2025-12-14,Serie A,Genoa,Inter,A,0.1518120590072996,0.2083831965050436,0.6398047444876567,A,0.35,0.4,0.2499999999999999,1.0900000000000003,6.37,4.2,1.67,7.15,4.11,1.47,0.15795198385800086,0.23956050885130128,0.6024875072906979,0.13151656446525478,0.22879402333979845,0.6396894121949468
2025-12-14,Serie A,Milan,Sassuolo,D,0.6752410628598462,0.2038575790548829,0.1209013580852707,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.4,4.54,7.72,1.48,4.24,6.75,0.6712683479912971,0.20699905004136915,0.12173260196733368,0.6376266564480051,0.22256779517524705,0.13980554837674777
2025-12-14,La Liga,Celta,Ath Bilbao,H,0.391551007596373,0.266926347834147,0.3415226445694798,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.6,3.14,2.75,2.86,3.11,2.58,0.36055785210238417,0.29855108772808886,0.3408910601695269,0.3302355827008874,0.30368931399502824,0.3660751033040844
2025-12-14,Bundesliga,Bayern Munich,Mainz,D,0.8689453862890567,0.0896640359240177,0.0413905777869255,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.09,10.18,19.25,1.08,11.44,21.72,0.8593309089442067,0.09201087335453688,0.04865821770125638,0.8740270484745132,0.08251304303780371,0.04345990848768298
2025-12-14,Ligue 1,Lens,Nice,H,0.6077106012028728,0.2120624410211981,0.180226957775929,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.48,4.51,5.97,1.52,4.52,5.55,0.6344912584157926,0.2082144262650495,0.157294315319158,0.6210574266446163,0.20885117002208337,0.17009140333330033
2025-12-14,Ligue 1,Auxerre,Lille,A,0.2226772767818721,0.254407048467497,0.5229156747506307,A,0.35,0.4,0.2499999999999999,1.0900000000000003,4.41,3.62,1.78,4.16,3.34,1.92,0.2129580667336471,0.2594323409655756,0.5276095923007774,0.22664555530422978,0.2822890748699389,0.49106536982583127
2025-12-14,Serie A,Udinese,Napoli,H,0.1806698497649495,0.2370067834293361,0.5823233668057143,A,0.35,0.4,0.2499999999999999,1.0900000000000003,4.38,3.33,1.86,4.47,3.29,1.87,0.21412570006222778,0.28164281269446173,0.5042314872433105,0.21056900829982036,0.2860922392401814,0.5033387524599983
2025-12-15,Serie A,Roma,Como,H,0.5496705061531362,0.2378599144787879,0.2124695793680758,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.15,3.17,3.53,2.2,3.06,3.58,0.4371969634812914,0.2965215998374689,0.2662814366812398,0.4285446038775095,0.30810396357206565,0.2633514325504248
2025-12-15,La Liga,Vallecano,Betis,D,0.2979081510434169,0.2571374528798189,0.4449543960767639,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.52,3.35,2.69,2.55,3.15,2.88,0.3718796812518828,0.279742327389476,0.34837799135864117,0.3710657095527333,0.3003865267807841,0.3285477636664826
2025-12-15,Premier League,Man United,Bournemouth,D,0.5059249218837906,0.2421720522965888,0.2519030258196205,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.82,3.98,3.84,1.76,4.18,4.1,0.5178007562102752,0.23678326037756306,0.24541598341216175,0.5404467878451505,0.22755654225058972,0.23199666990425974
2025-12-19,La Liga,Valencia,Mallorca,D,0.4398909179146295,0.2808222137630328,0.2792868683223375,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.98,3.19,4.08,2.03,3.17,3.96,0.4748374668914038,0.2947267035877679,0.2304358295208283,0.46446714593870597,0.29743479692604824,0.2380980571352457
2025-12-19,Bundesliga,Dortmund,M'gladbach,H,0.6535398290302785,0.211929433822221,0.1345307371475002,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.53,4.47,5.41,1.48,4.64,5.92,0.6153499698466377,0.2106231440414666,0.17402688611189568,0.6373626373626373,0.2032967032967033,0.15934065934065933
2025-12-20,La Liga,Oviedo,Celta,D,0.2758224858917626,0.2789935431279775,0.4451839709802597,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.7,3.27,2.07,3.47,3.18,2.18,0.25517116587313254,0.2887257840154711,0.4561030501113964,0.2715223487756349,0.2962838208337903,0.4321938303905748
2025-12-20,Premier League,Tottenham,Liverpool,A,0.2163557213741851,0.2317899238608836,0.551854354764931,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.36,3.71,2.02,3.54,3.59,2.02,0.280188432347553,0.25375556137136873,0.4660560062810782,0.2674835492342648,0.2637581516126177,0.4687582991531175
2025-12-20,Premier League,Leeds,Crystal Palace,H,0.2825878963096113,0.2478737376678691,0.4695383660225196,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.6,3.25,2.76,2.83,3.06,2.66,0.3646934460887949,0.29175475687103597,0.3435517970401692,0.3345884442105955,0.30943963958038734,0.355971916209017
2025-12-20,Premier League,Man City,West Ham,H,0.7836720961608062,0.1431916270129434,0.0731362768262501,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.2,7.36,11.88,1.2,7.44,12.02,0.7911057065925476,0.12898462607487188,0.07990966733258056,0.7929434797412326,0.12789410963568268,0.0791624106230848
2025-12-20,La Liga,Levante,Sociedad,D,0.3221732937313258,0.2733035066867904,0.4045231995818837,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.29,3.41,2.15,3.0,3.26,2.38,0.2861195992803594,0.2760508743789977,0.437829526340643,0.3143912994148824,0.28931714670081204,0.3962915538843056
2025-12-20,Premier League,Brighton,Sunderland,D,0.6196220799787944,0.2235797725478931,0.1567981474733122,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.65,3.95,5.16,1.83,3.65,4.27,0.575543225041298,0.2404167902071244,0.1840399847515778,0.5181504765767593,0.25978503346177245,0.22206448996146827
2025-12-20,Premier League,Bournemouth,Burnley,D,0.6499369796666128,0.2076349525107463,0.1424280678226406,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.47,4.44,6.59,1.47,4.62,6.47,0.6434400543610922,0.21303082880873997,0.14352911683016775,0.6470882393053599,0.20589171250625088,0.14702004818838935
2025-12-20,Premier League,Everton,Arsenal,A,0.2214672235606924,0.2325266566693162,0.5460061197699912,A,0.35,0.4,0.2499999999999999,1.0900000000000003,6.03,3.89,1.57,6.26,4.02,1.54,0.15647265898219626,0.2425527335893685,0.6009746074284353,0.15100838122371718,0.23515235484091287,0.6138392639353699
2025-12-20,Premier League,Wolves,Brentford,A,0.2557370742431937,0.2464703393991164,0.4977925863576897,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.59,3.48,2.05,3.42,3.37,2.15,0.264352440276136,0.2727084082158989,0.4629391515079651,0.2773513908719602,0.2814663966712474,0.4411822124567925
2025-12-20,Serie A,Lazio,Cremonese,D,0.5964186538650307,0.2309086366610988,0.1726727094738703,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.61,3.76,5.69,1.54,3.92,6.47,0.5844043388356384,0.2502369642354728,0.16535869692888888,0.6131663564054831,0.24088678287358267,0.14594686072093416
2025-12-20,La Liga,Osasuna,Alaves,H,0.4648082348927205,0.2695070639727386,0.2656847011345406,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.22,3.02,3.57,2.2,2.91,3.82,0.42427748394408754,0.3118860974688326,0.2638364185870797,0.428829343188464,0.3242008780118972,0.24696977879963894
2025-12-20,Bundesliga,FC Koln,Union Berlin,A,0.3793307226023204,0.2681042394268085,0.3525650379708711,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.32,3.28,3.02,2.52,3.19,2.83,0.4039540649876028,0.2857236069424507,0.31032232806994653,0.3730747455378728,0.29471735384183056,0.33220790062029665
2025-12-20,Premier League,Newcastle,Chelsea,D,0.4178197194157736,0.2539962734205326,0.3281840071636936,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.73,3.51,2.47,2.79,3.53,2.41,0.34685598377281945,0.2697768762677485,0.38336713995943206,0.3392078915785151,0.2680991551002995,0.39269295332118553
2025-12-20,Bundesliga,Hamburg,Ein Frankfurt,D,0.264103427248568,0.2516418849992746,0.4842546877521572,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.62,3.48,2.51,2.44,3.39,2.78,0.35756449407661506,0.2692008547358424,0.3732346511875425,0.3849912169614772,0.2771028228277299,0.337905960210793
2025-12-20,Bundesliga,Wolfsburg,Freiburg,A,0.3676122792920406,0.2588980443420625,0.3734896763658968,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.47,3.43,2.7,2.41,3.39,2.83,0.37951651702107614,0.2732961507411248,0.34718733223779924,0.3902432079531725,0.2774295372174472,0.3323272548293802
2025-12-20,Serie A,Juventus,Roma,H,0.4481600933318097,0.2691579057541732,0.2826820009140168,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.97,3.22,4.12,2.0,3.09,4.21,0.47847883950920067,0.2927339483953805,0.22878721209541877,0.47118501642586264,0.3049741206639888,0.22384086291014854
2025-12-20,Bundesliga,Augsburg,Werder Bremen,D,0.4030775357773613,0.2657192420748653,0.3312032221477732,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.24,3.48,3.01,2.21,3.44,3.13,0.4187842829956342,0.2695622971006381,0.3116534199037278,0.4258015019634673,0.2735527091102508,0.30064578892628196
2025-12-20,Bundesliga,RB Leipzig,Leverkusen,A,0.3625436122516752,0.2349626317969143,0.4024937559514103,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.06,3.73,3.18,2.05,3.83,3.19,0.4545294297976702,0.251026977314531,0.2944435928877989,0.4591618530781286,0.24576548271805834,0.29507266420381306
2025-12-20,Bundesliga,Stuttgart,Hoffenheim,D,0.5063352657917466,0.2544213511428361,0.2392433830654171,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.99,3.84,3.29,1.95,3.86,3.44,0.47101106169120466,0.24409166999101498,0.28489726831778034,0.4826157436012998,0.24380847150842863,0.2735757848902716
2025-12-20,La Liga,Real Madrid,Sevilla,H,0.7477250645745921,0.1628975350527204,0.0893774003726874,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.21,6.82,12.31,1.19,7.14,12.64,0.7838751091254558,0.13907461613516148,0.07705027473938274,0.7931395105626438,0.13218991842710728,0.07467057101024889
2025-12-21,Premier League,Aston Villa,Man United,H,0.5645857516775691,0.2446766130652823,0.1907376352571484,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.1,3.64,3.26,2.01,3.67,3.53,0.4502284075215128,0.2597471581854881,0.29002443429299907,0.47234669359866704,0.2586966904995424,0.26895661590179054
2025-12-21,La Liga,Betis,Getafe,H,0.6065647867357726,0.2289154217882214,0.1645197914760058,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.7,3.44,5.36,1.73,3.31,5.5,0.5520743508671074,0.27282744083548915,0.17509820829740347,0.5443053491716572,0.2844858773616214,0.17120877346672125
2025-12-21,La Liga,Elche,Vallecano,H,0.3617256183663283,0.2793096936027249,0.3589646880309467,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.44,3.05,3.05,2.48,2.94,3.15,0.3846153846153846,0.3076923076923077,0.3076923076923077,0.3801068781244613,0.32063437338389933,0.29925874849163936
2025-12-21,Bundesliga,Heidenheim,Bayern Munich,A,0.0755825260370792,0.1348718073917242,0.7895456665711964,A,0.35,0.4,0.2499999999999999,1.0900000000000003,15.28,8.61,1.13,13.06,8.12,1.16,0.061361722792821476,0.10889745926530921,0.8297408179418693,0.07211367673179395,0.11598579040852576,0.8119005328596803
2025-12-21,La Liga,Villarreal,Barcelona,A,0.3181083287468466,0.2418994620200728,0.4399922092330804,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.39,4.53,1.82,3.92,4.36,1.73,0.27693299878069677,0.20724125074317043,0.515825750476133,0.24009727651230597,0.21586727613033013,0.5440354473573639
2025-12-21,Serie A,Sassuolo,Torino,A,0.4167637445729486,0.2605900290711108,0.3226462263559403,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.34,3.1,3.19,2.32,3.1,3.24,0.4018677156650791,0.30334530795364034,0.2947869763812806,0.4057722762677354,0.30367473578746645,0.2905529879447981
2025-12-21,La Liga,Girona,Ath Madrid,A,0.204038729509864,0.2421689156254148,0.553792354864721,A,0.35,0.4,0.2499999999999999,1.0900000000000003,4.79,4.01,1.65,4.76,3.76,1.71,0.19617290136652443,0.23433122133308032,0.5694958773003952,0.198036147695492,0.25070533591237815,0.5512585163921297
2025-12-21,Serie A,Genoa,Atalanta,A,0.3148294770116591,0.2500873545218928,0.435083168466448,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.99,3.35,1.94,3.8,3.19,2.06,0.23541898348553394,0.28039455047978523,0.48418646603468074,0.24777726666013106,0.29515787251050096,0.457064860829368
2025-12-21,Serie A,Cagliari,Pisa,D,0.4290093380908327,0.2763478096768777,0.2946428522322893,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.17,3.14,3.53,1.99,3.14,4.17,0.4336863851381754,0.2997132024681021,0.26660041239372256,0.47371448624673035,0.300220327271017,0.22606518648225263
2025-12-21,Bundesliga,Mainz,St Pauli,D,0.475071328828246,0.2733108706929713,0.2516178004787825,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.92,3.34,4.02,1.96,3.31,3.99,0.4872196821249728,0.28007838014369696,0.2327019377313303,0.4799908413259725,0.28422418398758487,0.2357849746864426
2025-12-21,Serie A,Fiorentina,Udinese,H,0.4650325122165324,0.2597450367257424,0.275222451057725,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.16,3.26,3.4,2.07,3.2,3.77,0.4351854760184691,0.28834375098156234,0.27647077299996864,0.45538447600964826,0.2945768329187412,0.2500386910716106
2025-12-22,Premier League,Fulham,Nott'm Forest,H,0.4391370122696228,0.2713558220539565,0.2895071656764206,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.42,3.27,2.93,2.55,3.33,2.75,0.3897116546200748,0.2884104599940614,0.32187788538586376,0.37132777811568646,0.284350100358859,0.34432212152545466
2025-12-22,La Liga,Ath Bilbao,Espanol,A,0.4917691695251228,0.2759756875152593,0.2322551429596178,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.74,3.46,4.92,1.85,3.31,4.59,0.5386338611079471,0.2708736758172913,0.19049246307476178,0.5096937389081417,0.28487414410273787,0.20543211698912034
2025-12-26,Premier League,Man United,Newcastle,H,0.418046170813832,0.2475850868405329,0.3343687423456349,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.47,3.58,2.67,2.47,3.64,2.66,0.3824036549701753,0.26383715859674106,0.3537591864330836,0.3835616438356165,0.2602739726027397,0.35616438356164387
2025-12-27,Serie A,Parma,Fiorentina,H,0.3072315061177488,0.2700574485402218,0.4227110453420292,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.33,3.1,2.27,3.62,3.24,2.1,0.2823938264223026,0.3033456264471831,0.41426054713051436,0.2603425317966849,0.2908765324395059,0.4487809357638091
2025-12-27,Premier League,West Ham,Fulham,A,0.3430340942044008,0.2636890385034781,0.3932768672921209,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.65,3.38,2.59,2.98,3.33,2.39,0.3562281533447,0.2792913036578269,0.36448054299747296,0.3182932535603876,0.2848390076906772,0.39686773874893516
2025-12-27,Serie A,Torino,Cagliari,A,0.5182618641949308,0.2556028098615056,0.2261353259435634,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.94,3.28,4.09,1.8,3.32,4.87,0.4840760653844767,0.2863132825749648,0.22961065204055858,0.5230731404316994,0.28359387131839126,0.1933329882499094
2025-12-27,Serie A,Lecce,Como,A,0.2614551290449569,0.2948819812419457,0.4436628897130973,A,0.35,0.4,0.2499999999999999,1.0900000000000003,4.58,3.35,1.82,4.67,3.3,1.83,0.20476497534894342,0.2799473394322868,0.5152876852187697,0.20132617240241232,0.28490703791492894,0.5137667896826588
2025-12-27,Premier League,Arsenal,Brighton,H,0.6483608288672458,0.1997240475276642,0.1519151236050899,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.41,4.73,7.34,1.32,5.45,8.87,0.6710529621991268,0.2000390436999511,0.12890799410092219,0.7188979223394241,0.1741183958693651,0.1069836817912108
2025-12-27,Serie A,Pisa,Juventus,A,0.1923588222603068,0.2320190986730515,0.5756220790666414,A,0.35,0.4,0.2499999999999999,1.0900000000000003,6.91,4.19,1.46,7.42,4.11,1.47,0.13546388419558492,0.22340225293353028,0.6411338628708848,0.1273403266498473,0.22989421502235205,0.6427654583278006
2025-12-27,Premier League,Burnley,Everton,D,0.2472516379292248,0.2461909875077153,0.5065573745630597,A,0.35,0.4,0.2499999999999999,1.0900000000000003,4.03,3.33,1.96,3.66,3.1,2.18,0.2343933490151012,0.2836652241834408,0.4819414268014581,0.2590979496066373,0.3059027405033202,0.4349993098900425
2025-12-27,Premier League,Liverpool,Wolves,H,0.7971112616767331,0.1370414324349517,0.065847305888315,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.24,6.31,11.25,1.24,6.43,11.22,0.7652656963688756,0.1503850179869106,0.08434928564421385,0.7672459816272574,0.147960344823919,0.08479367354882346
2025-12-27,Premier League,Chelsea,Aston Villa,A,0.4048103199722478,0.2498597375350508,0.3453299424927011,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.84,3.82,3.97,1.77,3.94,4.23,0.5140987830095937,0.2476287331773959,0.23827248381301067,0.5354241159632603,0.2405331688464393,0.22404271519030042
2025-12-27,Premier League,Nott'm Forest,Man City,A,0.1715276992502562,0.2062371926439986,0.622235108105745,A,0.35,0.4,0.2499999999999999,1.0900000000000003,5.21,4.24,1.59,5.17,4.16,1.61,0.1816364415250607,0.22319006140225617,0.5951734970726832,0.18335272458491317,0.22786865050576946,0.5887786249093173
2025-12-27,Serie A,Udinese,Lazio,D,0.2676337855607959,0.2758074463041276,0.4565587681350763,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.06,3.05,2.43,3.2,2.87,2.5,0.30650984479100757,0.3075147951017978,0.3859753601071947,0.29455232152387206,0.32842070692557157,0.3770269715505562
2025-12-27,Premier League,Brentford,Bournemouth,H,0.4430102516051933,0.2655779817202666,0.2914117666745398,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.25,3.57,2.98,2.28,3.47,3.04,0.4192369985931644,0.2642249991133389,0.31653800229349666,0.41544447770128706,0.2729721640227477,0.3115833582759653
2025-12-28,Serie A,Atalanta,Inter,A,0.2599361626938872,0.2299827713131737,0.5100810659929389,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.39,3.52,2.05,3.41,3.45,2.07,0.2764931049148795,0.2662817118356368,0.45722518324948375,0.275046505447781,0.2718575604570821,0.4530959340951369
2025-12-28,Serie A,Bologna,Sassuolo,D,0.6311928823743067,0.2103673262529689,0.1584397913727243,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.74,3.58,4.73,1.99,3.27,3.96,0.5394039397568869,0.2621683953008333,0.19842766494227976,0.4736894088210441,0.28826970139262315,0.2380408897863328
2025-12-28,Premier League,Sunderland,Leeds,D,0.4052906162727213,0.2887056308086452,0.3060037529186334,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.56,3.18,2.8,2.84,3.1,2.63,0.3677393775193286,0.2960417630344281,0.3362188594462433,0.3337809401380485,0.3057864096748573,0.3604326501870942
2025-12-28,Serie A,Cremonese,Napoli,A,0.1954901331791518,0.2294666717862726,0.5750431950345755,A,0.35,0.4,0.2499999999999999,1.0900000000000003,6.21,3.84,1.55,6.49,3.77,1.56,0.15097440892453562,0.24415392693264748,0.6048716641428169,0.1453120483088684,0.2501525712266727,0.6045353804644589
2025-12-28,Serie A,Milan,Verona,H,0.7101042458108565,0.1857954812091706,0.1041002729799727,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.37,4.7,8.4,1.37,4.69,8.64,0.6874814982499522,0.20039354310690097,0.11212495864314696,0.6893339480162017,0.201361942171044,0.10930410981275421
2025-12-28,Premier League,Crystal Palace,Tottenham,A,0.5327462162739732,0.2456191927257964,0.2216345910002301,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.25,3.33,3.19,2.23,3.38,3.22,0.4199907483186848,0.28377753264776007,0.29623171903355516,0.4251140553715393,0.28047465783388537,0.2944112867945753
2025-12-29,Serie A,Roma,Genoa,H,0.6461179961452386,0.2094801251042265,0.1444018787505347,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.6,3.58,6.05,1.58,3.66,6.42,0.5843202848895243,0.2611487306768823,0.1545309844335932,0.5960186284357593,0.25729765927008186,0.14668371229415883
2025-12-30,Premier League,Nott'm Forest,Everton,A,0.3925029861981235,0.275619851142215,0.3318771626596613,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.12,3.21,3.7,1.9,3.37,4.29,0.44774600206588205,0.29570763999366667,0.25654635794045133,0.49833340801687614,0.28095948819942573,0.22070710378369807
2025-12-30,Premier League,Man United,Wolves,D,0.7046661644614151,0.1797283337222204,0.1156055018163644,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.37,5.06,8.09,1.37,5.04,7.63,0.6943982195352404,0.18800900410341492,0.1175927763613448,0.6889995359512373,0.18728757227245935,0.12371289177630343
2025-12-30,Premier League,Burnley,Newcastle,A,0.2070971109724577,0.2341442713760199,0.5587586176515221,A,0.35,0.4,0.2499999999999999,1.0900000000000003,5.5,4.11,1.59,5.71,4.12,1.56,0.17249352644457294,0.23083075314967177,0.5966757204057553,0.1653937210499228,0.2292228512609367,0.6053834276891404
2025-12-30,Premier League,Arsenal,Aston Villa,H,0.531270709375744,0.234230402612575,0.2344988880116809,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.43,4.68,7.02,1.37,5.03,7.76,0.6625766871165645,0.20245398773006135,0.13496932515337423,0.6901729463832615,0.1879795102475285,0.12184754336920986
2025-12-30,Premier League,Chelsea,Bournemouth,D,0.5733875223465046,0.2320044017542378,0.1946080758992575,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.51,4.56,5.81,1.56,4.45,5.25,0.6285208636302171,0.20812861931614643,0.16335051705363646,0.6069048825156841,0.21275766667965557,0.18033745080466043
2025-12-30,Premier League,West Ham,Brighton,D,0.2790273080280644,0.2517785400779543,0.4691941518939812,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.41,3.67,2.04,3.32,3.59,2.1,0.27772192937877205,0.2580468063165158,0.4642312643047121,0.2852461993658673,0.2637931425890472,0.4509606580450854
2026-01-01,Premier League,Brentford,Tottenham,D,0.5102605449451743,0.2581765681563783,0.2315628868984472,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.11,3.49,3.35,2.4,3.4,2.91,0.4475403749057377,0.2705759859745291,0.2818836391197333,0.3951593577761802,0.27893601725377426,0.3259046249700455
2026-01-01,Premier League,Sunderland,Man City,D,0.1241617255411978,0.1897624894505916,0.6860757850082103,A,0.35,0.4,0.2499999999999999,1.0900000000000003,7.81,4.82,1.39,7.23,4.7,1.42,0.12137340828515993,0.19666521135002052,0.6819613803648196,0.13106422421919184,0.2016158172563313,0.6673199585244769
2026-01-01,Premier League,Crystal Palace,Fulham,D,0.4582510651302732,0.2580977761269218,0.2836511587428048,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.17,3.34,3.4,2.22,3.27,3.34,0.4370751833976091,0.28396800837509334,0.27895680822729757,0.426699484294421,0.28968588842006565,0.28361462728551345
2026-01-01,Premier League,Liverpool,Leeds,D,0.7149756918493592,0.1732183448180609,0.1118059633325798,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.53,4.41,5.83,1.47,4.45,6.68,0.6213594344752583,0.215573681348559,0.1630668841761827,0.6449961052008046,0.21306612913374892,0.14193776566544652
2026-01-02,La Liga,Vallecano,Getafe,D,0.4827995889651179,0.2709040895579533,0.2462963214769287,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.04,2.86,4.46,2.05,2.83,4.55,0.46068389650539576,0.3285997024024502,0.21071640109215414,0.4597846851511311,0.3330595775829748,0.2071557372658942
2026-01-02,Ligue 1,Toulouse,Lens,A,0.2920766344174111,0.2611782706050443,0.4467450949775444,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.54,3.26,2.74,2.51,3.18,2.86,0.36952888418195956,0.28791514289023845,0.342555972927802,0.37496289455456977,0.2959612784062799,0.32907582703915045
2026-01-02,Serie A,Cagliari,Milan,A,0.188967371236938,0.2293807743098607,0.5816518544532012,A,0.35,0.4,0.2499999999999999,1.0900000000000003,6.21,3.9,1.55,6.24,3.78,1.56,0.15154363930357612,0.2413041025833866,0.6071522581130372,0.1503579952267303,0.2482100238663485,0.6014319809069212
2026-01-03,Ligue 1,Monaco,Lyon,A,0.4074559897377919,0.2577382322034077,0.3348057780588002,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.0,3.72,3.36,2.07,3.65,3.29,0.4688512783579402,0.25207057976233344,0.2790781418797263,0.4553106622735011,0.2582172797003143,0.28647205802618453
