date,league,home_team,away_team,result,prob_home,prob_draw,prob_away,prediction,logistic_weight,poisson_weight,boosting_weight,boosting_temperature,avg_home_odds,avg_draw_odds,avg_away_odds,b365_home_odds,b365_draw_odds,b365_away_odds,market_prob_home,market_prob_draw,market_prob_away,model_market_home_diff,model_market_draw_diff,model_market_away_diff
2025-09-20,Premier League,Fulham,Brentford,H,0.4032768728751278,0.2657913151448947,0.3309318119799774,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.02,3.48,3.69,2.0,3.4,3.8,0.46995015480555985,0.2727871588239169,0.2572626863705233,-0.06667328193043204,-0.006995843679022229,0.0736691256094541
2025-09-20,Serie A,Bologna,Genoa,H,0.5466472734752059,0.2463261529781012,0.2070265735466926,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.82,3.3,4.78,1.83,3.2,5.25,0.5175264767254163,0.28542369322432054,0.1970498300502631,0.029120796749789624,-0.03909754024621934,0.009976743496429491
2025-09-20,Premier League,Burnley,Nott'm Forest,D,0.2664326206616509,0.2475685317586214,0.4859988475797274,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.36,3.37,2.18,3.4,3.3,2.2,0.28262023651065993,0.28178160079401104,0.435598162695329,-0.01618761584900902,-0.03421306903538965,0.05040068488439836
2025-09-20,Premier League,Brighton,Tottenham,D,0.5305368480223409,0.251293158395748,0.2181699935819109,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.25,3.61,3.0,2.25,3.7,3.0,0.4213597899037059,0.26262036766851476,0.3160198424277794,0.10917705811863504,-0.011327209272766758,-0.09784984884586853
2025-09-20,La Liga,Girona,Levante,A,0.4175714223333737,0.2762142968790172,0.3062142807876089,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.93,3.51,3.95,1.91,3.6,4.0,0.4905651698552489,0.2697409623420599,0.23969386780269117,-0.07299374752187521,0.006473334536957309,0.0665204129849177
2025-09-20,Bundesliga,Hoffenheim,Bayern Munich,A,0.0997412059455657,0.1549819815143661,0.745276812540068,A,0.35,0.4,0.2499999999999999,1.0900000000000003,7.48,5.7,1.32,7.0,6.0,1.33,0.12532981530343007,0.1644678979771328,0.7102022867194371,-0.025588609357864375,-0.009485916462766697,0.035074525820630864
2025-09-20,Premier League,Wolves,Leeds,A,0.495126659600104,0.2699673607960908,0.234905979603805,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.67,3.16,2.74,2.7,3.2,2.75,0.35468674471763195,0.29968785075825227,0.3456254045241158,0.14043991488247204,-0.029720489962161478,-0.11071942492031078
2025-09-20,Serie A,Udinese,Milan,A,0.2629653007632551,0.2678372693494418,0.4691974298873029,A,0.35,0.4,0.2499999999999999,1.0900000000000003,4.31,3.57,1.82,4.33,3.6,1.83,0.21855941981209825,0.2638630530504603,0.5175775271374414,0.04440588095115683,0.003974216298981481,-0.04838009725013853
2025-09-20,Ligue 1,Lens,Lille,H,0.3425042087716661,0.2523202360081097,0.4051755552202239,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.4,3.43,2.8,2.38,3.5,2.9,0.3911060433295325,0.2736602052451539,0.3352337514253136,-0.04860183455786643,-0.021339969237044176,0.06994180379491033
2025-09-20,Bundesliga,RB Leipzig,FC Koln,H,0.5737814088545681,0.2374094048456189,0.1888091862998129,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.65,4.15,4.61,1.65,4.33,4.5,0.5696357058849801,0.22648166619523305,0.2038826279197868,0.004145702969587939,0.010927738650385849,-0.015073441619973926
2025-09-21,Serie A,Torino,Atalanta,A,0.2391018958076691,0.2429254609351072,0.5179726432572236,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.39,3.28,2.14,3.25,3.4,2.2,0.2764226361595715,0.2856929074941913,0.4378844563462371,-0.037320740351902415,-0.0427674465590841,0.08008818691098646
2025-09-21,Ligue 1,Auxerre,Toulouse,H,0.3702316903904105,0.2693479385374034,0.360420371072186,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.63,3.26,2.63,2.75,3.2,2.7,0.3562841530054645,0.28743169398907104,0.3562841530054645,0.013947537384945974,-0.018083755451667627,0.0041362180667214865
2025-09-21,Bundesliga,Leverkusen,M'gladbach,D,0.7542800228401981,0.1567619860674421,0.0889579910923596,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.55,4.52,5.01,1.57,5.0,4.5,0.605216387335067,0.2075410177808305,0.18724259488410255,0.14906363550513113,-0.050779031713388406,-0.09828460379174295
2025-09-21,Bundesliga,Ein Frankfurt,Union Berlin,A,0.6701164082258254,0.1952607570911647,0.1346228346830096,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.55,4.27,5.27,1.57,4.33,5.5,0.6034583090863745,0.21905395294704463,0.17748773796658077,0.06665809913945087,-0.02379319585587994,-0.042864903283571176
2025-09-21,Serie A,Inter,Sassuolo,H,0.8143429342179258,0.1225608449203998,0.0630962208616742,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.27,5.65,10.36,1.29,5.5,12.0,0.7421890354230619,0.16682833185615728,0.09098263272078076,0.07215389879486389,-0.04426748693575748,-0.027886411859106564
2025-09-21,Ligue 1,Le Havre,Lorient,D,0.4998770460981524,0.2435609782212885,0.2565619756805589,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.26,3.38,3.05,2.25,3.5,3.1,0.4150027374319668,0.27748703745451037,0.307510225113523,0.08487430866618562,-0.03392605923322187,-0.05094824943296411
2025-09-21,Serie A,Fiorentina,Como,A,0.5304317776692342,0.2538743483706586,0.215693873960107,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.59,3.2,2.73,2.6,3.2,2.8,0.36256936172685283,0.2934545771476715,0.34397606112547574,0.16786241594238138,-0.039580228777012894,-0.12828218716536874
2025-09-21,Serie A,Lazio,Roma,A,0.3672703169072728,0.2615781566772839,0.3711515264154429,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.81,3.13,2.58,2.8,3.1,2.63,0.3347940548496093,0.3005659086669016,0.36464003648348914,0.03247626205766352,-0.03898775198961768,0.006511489931953773
2025-09-21,Premier League,Sunderland,Aston Villa,D,0.2118187382031255,0.2394255383288959,0.5487557234679785,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.56,3.34,2.1,3.4,3.5,2.1,0.2658792133553699,0.28339221543266974,0.45072857121196036,-0.05406047515224441,-0.04396667710377383,0.09802715225601816
2025-09-21,La Liga,Barcelona,Getafe,H,0.8009977923269719,0.1399384311374593,0.0590637765355687,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.22,6.27,11.89,1.22,6.5,12.0,0.7709003107372383,0.1499997414831628,0.07909994777959889,0.030097481589733577,-0.010061310345703511,-0.02003617124403019
2025-09-21,Premier League,Arsenal,Man City,D,0.4803830457378626,0.2317328624807184,0.2878840917814188,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.9,3.7,3.85,1.85,3.9,3.8,0.49825113676110533,0.2558586918502973,0.24589017138859742,-0.017868091023242716,-0.02412582936957891,0.041993920392821404
2025-09-21,La Liga,Vallecano,Celta,D,0.4204649975451082,0.2777907822760827,0.3017442201788088,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.31,3.23,3.09,2.3,3.3,3.2,0.40605128580669564,0.2903958112115997,0.30355290298170456,0.014413711738412549,-0.01260502893551696,-0.0018086828028957558
2025-09-21,La Liga,Mallorca,Ath Madrid,D,0.1929424716788905,0.2365679371650904,0.5704895911560189,A,0.35,0.4,0.2499999999999999,1.0900000000000003,5.05,3.51,1.72,5.0,3.6,1.75,0.18605367857572105,0.26768406746649326,0.5462622539577857,0.006888793103169449,-0.031116130301402867,0.024227337198233223
2025-09-21,La Liga,Elche,Oviedo,H,0.4236459323346317,0.2652773252671961,0.3110767423981719,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.93,3.14,4.3,1.91,3.2,4.5,0.48461659942859614,0.2978694385022899,0.21751396206911405,-0.060970667093964426,-0.03259211323509381,0.09356278032905785
2025-09-21,Serie A,Cremonese,Parma,D,0.509898283266755,0.2780643442015222,0.2120373725317226,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.52,3.13,2.87,2.55,3.2,2.88,0.3726947985943717,0.30006098800569225,0.3272442133999361,0.1372034846723833,-0.021996643804170046,-0.11520684086821348
2025-09-21,Ligue 1,Paris FC,Strasbourg,A,0.3215229223325345,0.2708954198596034,0.4075816578078619,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.37,3.46,2.82,2.35,3.5,2.9,0.39597740333106063,0.2712330768481543,0.33278951982078503,-0.07445448099852614,-0.0003376569885508718,0.07479213798707685
2025-09-21,Ligue 1,Monaco,Metz,H,0.736403577863774,0.1730192394543534,0.0905771826818725,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.26,6.09,9.73,1.27,6.0,10.0,0.7482829032856877,0.1548171524039354,0.09689994431037684,-0.011879325421913722,0.01820208705041801,-0.006322761628504342
2025-09-21,Bundesliga,Dortmund,Wolfsburg,H,0.680906990106946,0.189306545647083,0.129786464245971,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.47,4.72,5.78,1.5,5.0,5.5,0.6386650622942838,0.19890627999419433,0.16242865771152198,0.04224192781266223,-0.009599734347111338,-0.03264219346555097
2025-09-21,Premier League,Bournemouth,Newcastle,D,0.3715507809087702,0.2721488466512243,0.3563003724400053,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.44,3.45,2.78,2.5,3.5,2.7,0.3868555432757077,0.27360218133122516,0.33954227539306725,-0.015304762366937508,-0.0014533346800008617,0.016758097046938036
2025-09-22,Serie A,Napoli,Pisa,H,0.7221479289059622,0.1862010912065257,0.0916509798875119,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.24,5.73,12.86,1.27,5.75,12.0,0.7617144617394774,0.16483873168533192,0.07344680657519066,-0.03956653283351519,0.02136235952119378,0.018204173312321242
2025-09-22,Ligue 1,Marseille,Paris SG,H,0.2698963380479172,0.2197322638986345,0.510371398053448,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.55,3.89,1.89,3.7,4.1,1.9,0.2637893732217243,0.24073323263165067,0.495477394146625,0.006106964826192884,-0.021000968733016157,0.014894003906822995
2025-09-23,La Liga,Ath Bilbao,Girona,D,0.6790021823302855,0.1907623312379593,0.1302354864317549,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.44,4.39,7.23,1.45,4.33,7.0,0.6547980813863531,0.2147857032337924,0.13041621537985454,0.02420410094393244,-0.024023371995833098,-0.00018072894809964546
2025-09-23,La Liga,Levante,Real Madrid,A,0.1368503506954343,0.2037817144537699,0.6593679348507956,A,0.35,0.4,0.2499999999999999,1.0900000000000003,8.29,5.69,1.31,7.5,5.75,1.33,0.11382797909104378,0.16584076391296182,0.7203312569959944,0.023022371604390524,0.037940950540808094,-0.06096332214519884
2025-09-23,La Liga,Espanol,Valencia,D,0.415502273522645,0.2753049105622676,0.3091928159150871,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.26,3.18,3.3,2.25,3.1,3.4,0.41744236001718465,0.29667287221347083,0.2858847677693446,-0.001940086494539639,-0.02136796165120325,0.0233080481457425
2025-09-23,La Liga,Sevilla,Villarreal,A,0.2345378966419556,0.2384550101616799,0.5270070931963643,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.07,3.29,2.32,3.1,3.4,2.3,0.3070869626440828,0.2865522721329283,0.40636076522298886,-0.07254906600212721,-0.04809726197124839,0.12064632797337543
2025-09-24,La Liga,Getafe,Alaves,D,0.4155603380330029,0.2870598903668323,0.2973797716001647,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.3,2.87,3.6,2.3,2.9,3.6,0.4097886011184707,0.3284020148336176,0.2618093840479118,0.0057717369145321995,-0.04134212446678526,0.03557038755225289
2025-09-24,La Liga,Ath Madrid,Vallecano,H,0.6318355494445151,0.2118446575592226,0.1563197929962622,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.5,4.25,6.31,1.5,4.5,6.0,0.6286702221180333,0.22188360780636468,0.1494461700756022,0.0031653273264818926,-0.010038950247142076,0.006873622920659989
2025-09-24,La Liga,Sociedad,Mallorca,H,0.473153111151628,0.2639167627112522,0.2629301261371196,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.79,3.49,4.69,1.8,3.4,4.75,0.5278278507463648,0.2707197286063018,0.2014524206473333,-0.05467473959473684,-0.006802965895049584,0.06147770548978629
2025-09-25,La Liga,Oviedo,Barcelona,A,0.1034704469710784,0.1623668528518404,0.734162700177081,A,0.35,0.4,0.2499999999999999,1.0900000000000003,9.68,6.19,1.25,10.0,5.75,1.25,0.09701379319856514,0.15171139227174646,0.7512748145296885,0.006456653772513268,0.01065546058009395,-0.01711211435260751
2025-09-25,La Liga,Osasuna,Elche,D,0.5290488477180072,0.2626890430917946,0.208262109190198,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.97,3.12,4.21,1.95,3.25,4.33,0.4763393326636519,0.3007655401754469,0.2228951271609013,0.05270951505435528,-0.038076497083652294,-0.014633017970703294
2025-09-26,Bundesliga,Bayern Munich,Werder Bremen,H,0.805028174527503,0.1179349618570536,0.0770368636154433,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.09,10.97,20.23,1.09,11.0,21.0,0.8671204867247473,0.08615873569097307,0.04672077758427951,-0.062092312197244315,0.03177622616608053,0.030316086031163793
2025-09-26,La Liga,Girona,Espanol,D,0.3418480352962972,0.3028394020272192,0.3553125626764833,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.44,3.31,2.87,2.45,3.3,2.88,0.38649817526414937,0.28491104158444847,0.3285907831514022,-0.044650139967852165,0.01792836044277074,0.02672177952508109
2025-09-26,Ligue 1,Strasbourg,Marseille,A,0.3579729891926888,0.2780988148279767,0.3639281959793343,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.51,3.6,2.0,3.6,3.6,2.0,0.2680965147453083,0.2613941018766756,0.47050938337801607,0.08987647444738045,0.016704712951301104,-0.10658118739868178
2025-09-27,La Liga,Villarreal,Ath Bilbao,H,0.5349736019491536,0.2375170924104523,0.2275093056403941,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.08,3.3,3.64,2.1,3.25,3.7,0.45418796696814784,0.28627605190719624,0.2595359811246559,0.08078563498100572,-0.04875895949674394,-0.03202667548426183
2025-09-27,Premier League,Crystal Palace,Liverpool,H,0.2701621748704413,0.2318804134389267,0.4979574116906318,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.82,3.72,1.91,3.8,3.8,1.9,0.2483311081441923,0.25500667556742324,0.4966622162883846,0.021831066726249015,-0.023126262128496528,0.0012951954022472068
2025-09-27,La Liga,Ath Madrid,Real Madrid,H,0.2942093061940136,0.2553366765895032,0.450454017216483,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.94,3.53,2.29,3.0,3.6,2.3,0.32085177320446917,0.26722498958105934,0.4119232372144714,-0.026642467010455584,-0.011888312991556127,0.0385307800020116
2025-09-27,Serie A,Como,Cremonese,D,0.5356564622868497,0.2614607432041825,0.2028827945089677,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.44,4.41,7.45,1.45,4.33,8.0,0.6579729997656856,0.2148483264541014,0.12717867378021305,-0.12231653747883586,0.0466124167500811,0.07570412072875465
2025-09-27,La Liga,Mallorca,Alaves,H,0.4008966240069975,0.281023066592708,0.3180803094002944,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.33,2.97,3.4,2.35,3.0,3.4,0.4048901167196603,0.3176410679989254,0.27746881528141426,-0.003993492712662805,-0.036618001406217404,0.040611494118880154
2025-09-27,Bundesliga,M'gladbach,Ein Frankfurt,A,0.2484432536219306,0.2405882082875926,0.5109685380904767,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.98,3.68,2.18,3.1,3.6,2.2,0.31478662125468904,0.2549087313421123,0.4303046474031987,-0.06634336763275844,-0.014320523054519696,0.08066389068727803
2025-09-27,Serie A,Cagliari,Inter,A,0.1336850189899224,0.2000022524567589,0.6663127285533184,A,0.35,0.4,0.2499999999999999,1.0900000000000003,5.85,4.16,1.54,6.0,4.2,1.53,0.16116161946497484,0.22663352737262085,0.6122048531624044,-0.027476600475052432,-0.026631274915861952,0.054107875390913995
2025-09-27,Premier League,Brentford,Man United,H,0.4516607613546941,0.2509004301463149,0.2974388084989908,H,0.35,0.4,0.2499999999999999,1.0900000000000003,3.4,3.77,2.02,3.4,3.8,2.0,0.27893807643564067,0.25156219094991467,0.46949973261444466,0.1727226849190534,-0.0006617608035997535,-0.17206092411545387
2025-09-27,Ligue 1,Lorient,Monaco,H,0.1793740031710305,0.2200339484622068,0.6005920483667626,A,0.35,0.4,0.2499999999999999,1.0900000000000003,4.93,4.25,1.6,5.5,4.1,1.6,0.19079418077748633,0.2213212497018841,0.5878845695206297,-0.011420177606455834,-0.0012873012396772965,0.01270747884613288
2025-09-27,Serie A,Juventus,Atalanta,D,0.4385456387221964,0.248232614459668,0.3132217468181354,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.86,3.55,4.16,1.85,3.6,4.2,0.507341472966752,0.2658183492163828,0.22684017781686508,-0.06879583424455565,-0.01758573475671482,0.08638156900127034
2025-09-27,Bundesliga,Wolfsburg,RB Leipzig,A,0.3232274149605196,0.2558668376718411,0.420905747367639,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.54,3.65,2.5,2.55,3.6,2.6,0.36874646407500206,0.25660712842479594,0.3746464075002021,-0.04551904911448246,-0.0007402907529548419,0.04625933986743691
2025-09-27,Ligue 1,Toulouse,Nantes,D,0.4840621293035494,0.273302189443762,0.2426356812526884,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.69,3.6,5.11,1.7,3.5,5.5,0.5555035496543956,0.2607780552544246,0.18371839509117976,-0.07144142035084622,0.0125241341893374,0.058917286161508625
2025-09-27,La Liga,Getafe,Levante,D,0.4504641035020967,0.2726968299894901,0.2768390665084131,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.05,3.13,3.95,2.05,3.1,4.1,0.4599944191238025,0.30127430006511025,0.23873128081108733,-0.00953031562170581,-0.02857747007562017,0.038107785697325786
2025-09-27,Bundesliga,Mainz,Dortmund,A,0.2858478831734129,0.2511854656366732,0.4629666511899136,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.14,3.74,2.08,3.2,3.7,2.1,0.2985798725723498,0.25067935825593,0.45074076917172035,-0.012731989398936883,0.0005061073807431926,0.012225882018193246
2025-09-27,Premier League,Leeds,Bournemouth,D,0.2805778881570162,0.2700214109121648,0.4494007009308188,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.98,3.29,2.41,3.1,3.25,2.38,0.31823928653135275,0.2882532139402526,0.39350749952839464,-0.037661398374336574,-0.0182318030280878,0.05589320140242415
2025-09-27,Premier League,Chelsea,Brighton,A,0.5419830753758581,0.227181141132814,0.2308357834913278,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.86,3.86,3.86,1.85,3.8,3.8,0.5092348284960422,0.2453825857519789,0.2453825857519789,0.03274824687981592,-0.018201444619164897,-0.01454680226065111
2025-09-27,Premier League,Man City,Burnley,H,0.8174544400451296,0.1244464378945297,0.0580991220603405,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.17,7.48,15.54,1.17,7.5,15.0,0.8118816030441579,0.1269921758772279,0.0611262210786142,0.005572837000971664,-0.002545737982698193,-0.0030270990182737004
2025-09-27,Premier League,Nott'm Forest,Sunderland,A,0.5978136005678303,0.2411535268713618,0.1610328725608079,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.77,3.67,4.64,1.75,3.75,4.5,0.536551398188263,0.2587727451752659,0.20467585663647106,0.061262202379567254,-0.01761921830390409,-0.043642984075663166
2025-09-27,Bundesliga,Heidenheim,Augsburg,H,0.3264006784718424,0.2656209721123357,0.4079783494158218,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.69,3.46,2.46,2.7,3.5,2.5,0.3483164459576697,0.2708009363081305,0.3808826177341998,-0.021915767485827298,-0.005179964195794806,0.027095731681621993
2025-09-27,Bundesliga,St Pauli,Leverkusen,A,0.1846158939523767,0.2164273942326681,0.5989567118149551,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.12,3.45,2.18,3.1,3.6,2.2,0.29980148764679154,0.27112482361101153,0.4290736887421971,-0.11518559369441483,-0.05469742937834343,0.16988302307275804
2025-09-27,Ligue 1,Paris SG,Auxerre,H,0.7930770824633999,0.1398414317278166,0.0670814858087833,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.15,7.95,15.21,1.14,8.0,15.0,0.8194959794244122,0.1185434435645376,0.06196057701105022,-0.026418896961012295,0.021297988163279005,0.005120908797733081
2025-09-27,Premier League,Tottenham,Wolves,D,0.5664668916418266,0.2380455997249053,0.1954875086332679,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.47,4.57,6.38,1.5,4.5,6.0,0.6443006114498233,0.207247680269418,0.14845170828075868,-0.07783371980799669,0.030797919455487294,0.047035800352509205
2025-09-28,Ligue 1,Rennes,Lens,D,0.3444905540077305,0.2674270204903314,0.388082425501938,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.4,3.48,2.76,2.5,3.4,2.75,0.3907439953134153,0.26947861745752777,0.3397773872290568,-0.04625344130568482,-0.0020515969671963674,0.048305038272881184
2025-09-28,La Liga,Vallecano,Sevilla,A,0.470502404231475,0.2652208572197395,0.2642767385487853,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.0,3.28,3.8,2.0,3.3,4.0,0.4681490384615385,0.2854567307692308,0.24639423076923075,0.0023533657699364996,-0.0202358735494913,0.01788250777955455
2025-09-28,Ligue 1,Nice,Paris FC,D,0.5859781977748144,0.2295822783642788,0.1844395238609068,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.85,3.83,3.76,1.85,3.75,4.0,0.5063162965020409,0.24456531293179523,0.24911839056616378,0.0796619012727735,-0.014983034567516429,-0.06467886670525697
2025-09-28,Serie A,Milan,Napoli,H,0.3562588851486127,0.2564346364669305,0.3873064783844567,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.36,3.19,3.08,2.35,3.1,3.2,0.3990350250178699,0.2952108649035025,0.3057541100786276,-0.04277613986925721,-0.038776228436572024,0.08155236830582913
2025-09-28,La Liga,Betis,Osasuna,H,0.5147670113023848,0.2572582373747727,0.2279747513228423,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.75,3.68,4.5,1.75,3.8,4.5,0.5363562753036437,0.2550607287449393,0.208582995951417,-0.021589264001258934,0.0021975086298334223,0.019391755371425318
2025-09-28,Premier League,Aston Villa,Fulham,H,0.5062813595300799,0.247628607955786,0.2460900325141339,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.29,3.19,3.3,2.3,3.1,3.4,0.41462674927429494,0.29764741562323993,0.28772583510246524,0.09165461025578497,-0.050018807667453924,-0.041635802588331355
2025-09-28,Bundesliga,FC Koln,Stuttgart,A,0.347725855311688,0.2574414080825551,0.3948327366057568,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.78,3.64,2.29,2.9,3.5,2.35,0.3358285322912051,0.2564844285081181,0.40768703920067684,0.011897323020482908,0.0009569795744370224,-0.012854302594920042
2025-09-28,La Liga,Elche,Celta,H,0.3539166268074424,0.2852280090065957,0.3608553641859617,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.78,3.14,2.57,2.88,3.1,2.6,0.33703369585191867,0.29839288995806806,0.36457341419001316,0.016882930955523734,-0.01316488095147239,-0.003718050004051454
2025-09-28,Bundesliga,Union Berlin,Hamburg,D,0.5723093321028008,0.2424215678525786,0.1852691000446205,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.97,3.53,3.61,1.95,3.4,4.0,0.47533486763822735,0.26527186664229685,0.2593932657194759,0.09697446446457342,-0.022850298789718254,-0.07412416567485541
2025-09-28,Serie A,Lecce,Bologna,D,0.2148168224977328,0.2429525272238874,0.5422306502783796,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.94,3.07,2.06,4.2,3.0,2.05,0.23832170151188553,0.3058591218100421,0.45581917667807237,-0.02350487901415274,-0.06290659458615469,0.08641147360030721
2025-09-28,Serie A,Pisa,Fiorentina,D,0.284529423513739,0.2514208840904872,0.4640496923957737,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.31,3.2,2.24,3.3,3.25,2.25,0.2847336977246727,0.29452141858395836,0.42074488369136903,-0.00020427421093371922,-0.043100534493471176,0.043304808704404674
2025-09-28,Ligue 1,Lille,Lyon,A,0.5106795287764346,0.245185206738759,0.2441352644848061,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.23,3.46,3.05,2.25,3.4,3.2,0.42093632704834005,0.27129711251959493,0.307766560432065,0.08974320172809458,-0.026111905780835942,-0.06363129594725891
2025-09-28,Premier League,Newcastle,Arsenal,A,0.2636288333123443,0.235333633482493,0.5010375332051625,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.51,3.32,2.12,3.6,3.4,2.1,0.2693320271842282,0.2847456070532052,0.4459223657625665,-0.005703193871883894,-0.04941197357071217,0.055115167442596036
2025-09-28,Serie A,Roma,Verona,H,0.6888186522632755,0.2048658042950216,0.1063155434417026,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.42,4.21,8.09,1.42,4.2,8.5,0.6610182649553905,0.22295627939112936,0.11602545565348016,0.027800387307885033,-0.018090475096107755,-0.009709912211777555
2025-09-28,Ligue 1,Angers,Brest,A,0.2856327858595239,0.2389837691629995,0.4753834449774764,A,0.35,0.4,0.2499999999999999,1.0900000000000003,3.04,3.29,2.31,3.1,3.25,2.38,0.3086391676379453,0.28518634334934756,0.4061744890127072,-0.023006381778421403,-0.04620257418634807,0.06920895596476923
2025-09-28,La Liga,Barcelona,Sociedad,H,0.7998850511948061,0.1310641120992468,0.0690508367059469,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.27,5.88,9.61,1.27,5.75,10.0,0.7417625044139402,0.16021060894654832,0.09802688663951137,0.058122546780865925,-0.02914649684730153,-0.028976049933564466
2025-09-28,Ligue 1,Metz,Le Havre,D,0.3386657183960827,0.2650040979970451,0.396330183606872,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.6,3.34,2.62,2.7,3.2,2.7,0.36090535658313677,0.28094428955573525,0.3581503538611281,-0.022239638187054045,-0.015940191558690142,0.03817982974574391
2025-09-28,Serie A,Sassuolo,Udinese,H,0.3684573534576665,0.2697785047183403,0.361764141823993,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.27,3.25,3.15,2.3,3.2,3.3,0.41337748076961905,0.2887282711837032,0.29789424804667786,-0.04492012731195255,-0.018949766465362894,0.06386989377731517
2025-09-28,Bundesliga,Freiburg,Hoffenheim,D,0.5830652359124666,0.2229760424872359,0.1939587216002973,H,0.35,0.4,0.2499999999999999,1.0900000000000003,2.19,3.59,3.01,2.25,3.4,3.1,0.42778870858554474,0.2609630283571986,0.3112482630572568,0.15527652732692188,-0.037986985869962686,-0.11728954145695947
2025-09-29,Premier League,Everton,West Ham,D,0.5713206792763597,0.2344532225192145,0.1942260982044257,H,0.35,0.4,0.2499999999999999,1.0900000000000003,1.72,3.69,4.83,1.7,3.75,5.0,0.5487774462621355,0.255798701238719,0.19542385249914554,0.022543233014224118,-0.021345478719504513,-0.0011977542947198272
2025-09-29,Serie A,Genoa,Lazio,A,0.2884097270843345,0.2640311423084276,0.4475591306072377,A,0.35,0.4,0.2499999999999999,1.0900000000000003,2.97,3.06,2.5,3.0,3.0,2.6,0.31659713945172824,0.3072854588796186,0.3761174016686532,-0.02818741236739375,-0.043254316571191,0.07144172893858447
