date,league,home_team,away_team,prob_home,prob_draw,prob_away,result
2025-01-12,Serie A,Genoa,Parma,0.611564116461872,0.231807231542182,0.156628651995946,H
2025-01-12,Serie A,Venezia,Inter,0.042647348070671345,0.1366647038736501,0.8206879480556786,A
2025-01-12,Ligue 1,Toulouse,Strasbourg,0.41919821059335843,0.29310153887762214,0.2877002505290194,A
2025-01-12,Serie A,Bologna,Roma,0.48186760778383997,0.2624234230963496,0.2557089691198105,D
2025-01-13,Serie A,Monza,Fiorentina,0.24648912356083372,0.22869282620418135,0.5248180502349848,H
2025-01-13,La Liga,Sociedad,Villarreal,0.41502978779094757,0.2463410067630074,0.3386292054460449,H
2025-01-14,Bundesliga,Holstein Kiel,Dortmund,0.182552414790977,0.22681696411670002,0.5906306210923229,H
2025-01-14,Premier League,Nott'm Forest,Liverpool,0.16287426902146943,0.20544044197296177,0.6316852890055686,D
2025-01-14,Bundesliga,Wolfsburg,M'gladbach,0.47332477019223257,0.27031093176002363,0.25636429804774385,H
2025-01-14,Serie A,Atalanta,Juventus,0.4584059767324099,0.23664029089061145,0.30495373237697865,D
2025-01-14,Bundesliga,Leverkusen,Mainz,0.701689988353664,0.19721973106591498,0.10109028058042108,H
2025-01-14,Bundesliga,Ein Frankfurt,Freiburg,0.5480039915134017,0.2301080355910389,0.22188797289555934,H
2025-01-14,Premier League,Brentford,Man City,0.1642595419890363,0.1920355837307938,0.64370487428017,D
2025-01-14,Premier League,Chelsea,Bournemouth,0.5155166172278329,0.2594756021777924,0.2250077805943747,D
2025-01-14,Premier League,West Ham,Fulham,0.3508304396228349,0.28696159568176755,0.3622079646953976,H
2025-01-14,Serie A,Como,Milan,0.23655328892794322,0.24612410874311247,0.5173226023289444,A
2025-01-15,Premier League,Everton,Aston Villa,0.30114648355630397,0.24291140158126012,0.4559421148624359,A
2025-01-15,Bundesliga,Stuttgart,RB Leipzig,0.44684693860953356,0.22644395065466763,0.3267091107357987,H
2025-01-15,Bundesliga,Union Berlin,Augsburg,0.4896620479357408,0.2634443617464879,0.2468935903177714,A
2025-01-15,Bundesliga,Bochum,St Pauli,0.36249085021899363,0.2951776660241422,0.3423314837568641,H
2025-01-15,Premier League,Newcastle,Wolves,0.7079393778612469,0.19589567783654377,0.09616494430220926,H
2025-01-15,Serie A,Inter,Bologna,0.7215549968642133,0.16764423239808152,0.11080077073770517,D
2025-01-15,Bundesliga,Bayern Munich,Hoffenheim,0.7811787832472407,0.15471341824389673,0.06410779850886268,H
2025-01-15,Premier League,Arsenal,Tottenham,0.7017090486763226,0.17828412419669626,0.12000682712698117,H
2025-01-15,Premier League,Leicester,Crystal Palace,0.28522944702415437,0.28122834503772076,0.4335422079381248,A
2025-01-15,Bundesliga,Werder Bremen,Heidenheim,0.5967933554631049,0.22860002771822877,0.1746066168186664,D
2025-01-16,Premier League,Man United,Southampton,0.7425264221486303,0.1839213831956602,0.0735521946557095,H
2025-01-16,Premier League,Ipswich,Brighton,0.3003888301251538,0.27463641010943,0.42497475976541604,A
2025-01-17,Ligue 1,Lille,Nice,0.5168990298783306,0.22211111031007547,0.2609898598115939,H
2025-01-17,Ligue 1,Montpellier,Monaco,0.18740218138328238,0.21647952714207547,0.5961182914746421,H
2025-01-17,La Liga,Espanol,Valladolid,0.5092478088744558,0.26350726411961184,0.22724492700593238,H
2025-01-17,Serie A,Roma,Genoa,0.5734716670661807,0.24467950366170385,0.1818488292721155,H
2025-01-17,Bundesliga,Ein Frankfurt,Dortmund,0.41583081432822294,0.23643279771398484,0.34773638795779227,H
2025-01-18,Bundesliga,Bochum,RB Leipzig,0.1794403200799706,0.2243227408540478,0.5962369390659816,D
2025-01-18,Bundesliga,Leverkusen,M'gladbach,0.7697333732629171,0.16226191829763695,0.06800470843944598,H
2025-01-18,Premier League,Leicester,Fulham,0.25153556236446556,0.2681100368025185,0.48035440083301584,A
2025-01-18,Ligue 1,Lens,Paris SG,0.22405980105573534,0.21439770562180818,0.5615424933224564,A
2025-01-18,Serie A,Juventus,Milan,0.4852807249508612,0.24102161414150186,0.2736976609076368,H
2025-01-18,Bundesliga,Heidenheim,St Pauli,0.4569798129139525,0.28373093313044,0.2592892539556075,A
2025-01-18,Premier League,Newcastle,Bournemouth,0.5838523045746776,0.23765491551252182,0.17849277991280055,A
2025-01-18,Bundesliga,Bayern Munich,Wolfsburg,0.7573971471848696,0.15903045454155212,0.0835723982735784,H
2025-01-18,Serie A,Bologna,Monza,0.6759020226560843,0.20636443782611213,0.11773353951780363,H
2025-01-18,Premier League,Arsenal,Aston Villa,0.692713916225528,0.18628794862767056,0.12099813514680141,D
2025-01-18,Premier League,West Ham,Crystal Palace,0.4032006182782492,0.29047806041212465,0.3063213213096261,A
2025-01-18,La Liga,Girona,Sevilla,0.5686530819332323,0.2386482770085106,0.19269864105825704,A
2025-01-18,La Liga,Getafe,Barcelona,0.11617878826646155,0.18531587863576823,0.6985053330977702,D
2025-01-18,Bundesliga,Holstein Kiel,Hoffenheim,0.4593141968980428,0.26450777522805025,0.27617802787390694,A
2025-01-18,La Liga,Betis,Alaves,0.5564994308151702,0.2568990607350979,0.18660150844973197,A
2025-01-18,Bundesliga,Stuttgart,Freiburg,0.5994739750689301,0.21844301859682924,0.1820830063342407,H
2025-01-18,Premier League,Brentford,Liverpool,0.13158493063089358,0.1804443169275071,0.6879707524415994,A
2025-01-18,Serie A,Atalanta,Napoli,0.422330162807668,0.257359438472804,0.32031039871952804,A
2025-01-18,Ligue 1,Rennes,Brest,0.4321791699908264,0.2493921471522233,0.3184286828569504,A
2025-01-18,Ligue 1,Lyon,Toulouse,0.6132049254434603,0.23152481404217806,0.15527026051436166,D
2025-01-18,La Liga,Leganes,Ath Madrid,0.12869653034780085,0.2180829331402005,0.6532205365119987,H
2025-01-19,Serie A,Cagliari,Lecce,0.4135193726984912,0.29451231443157694,0.29196831286993186,H
2025-01-19,Premier League,Man United,Brighton,0.40999557925605123,0.2755650217053321,0.31443939903861673,A
2025-01-19,Serie A,Fiorentina,Torino,0.5244995541547817,0.24680497348234476,0.22869547236287358,D
2025-01-19,Premier League,Ipswich,Man City,0.10333713832786004,0.18106661241702585,0.7155962492551141,A
2025-01-19,La Liga,Real Madrid,Las Palmas,0.834170577416894,0.1327787951508252,0.03305062743228083,H
2025-01-19,Ligue 1,Angers,Auxerre,0.31984454860973344,0.29793278826022873,0.38222266313003783,H
2025-01-19,Ligue 1,Marseille,Strasbourg,0.6176190147847981,0.23456170174159696,0.147819283473605,D
2025-01-19,La Liga,Valencia,Sociedad,0.262692446671236,0.2726086838423809,0.4646988694863831,H
2025-01-19,Ligue 1,St Etienne,Nantes,0.39717745131159776,0.2957042620015123,0.30711828668688995,D
2025-01-19,Bundesliga,Union Berlin,Mainz,0.2868224440770017,0.2753379296994656,0.4378396262235327,H
2025-01-19,Serie A,Verona,Lazio,0.2585977341563317,0.23335896586911803,0.5080432999745502,A
2025-01-19,Bundesliga,Werder Bremen,Augsburg,0.5685371709440123,0.2452005322308775,0.18626229682511017,A
2025-01-19,Serie A,Inter,Empoli,0.8440090262446898,0.11567311257007694,0.04031786118523329,H
2025-01-19,Premier League,Nott'm Forest,Southampton,0.7549419385421136,0.17979481018653382,0.06526325127135252,H
2025-01-19,Ligue 1,Reims,Le Havre,0.599913874108803,0.22966282831253454,0.1704232975786624,D
2025-01-19,Serie A,Parma,Venezia,0.39153676335797855,0.31768051496513844,0.29078272167688296,D
2025-01-19,La Liga,Celta,Ath Bilbao,0.27711117833562976,0.2667691232491528,0.4561196984152174,A
2025-01-19,La Liga,Osasuna,Vallecano,0.4663794469535963,0.27225581456926795,0.2613647384771357,D
2025-01-19,Premier League,Everton,Tottenham,0.3416083379550518,0.2376057754516651,0.4207858865932832,H
2025-01-20,Premier League,Chelsea,Wolves,0.6696354831304687,0.2092847286994345,0.12107978817009679,H
2025-01-20,La Liga,Villarreal,Mallorca,0.596467444413966,0.2240701128614138,0.1794624427246202,H
2025-01-20,Serie A,Como,Udinese,0.4020903579738658,0.27857724484203694,0.3193323971840973,H
2025-01-24,Serie A,Torino,Cagliari,0.5451711388172226,0.2530201760869952,0.20180868509578223,H
2025-01-24,Ligue 1,Auxerre,St Etienne,0.4735854653659121,0.27669625521480096,0.24971827941928693,D
2025-01-24,La Liga,Las Palmas,Osasuna,0.30720894204643084,0.29519517633930825,0.39759588161426096,D
2025-01-24,Bundesliga,Wolfsburg,Holstein Kiel,0.5814470410105388,0.2373208937288183,0.18123206526064295,D
2025-01-25,Ligue 1,Paris SG,Reims,0.7875237157982488,0.15111226726114424,0.06136401694060702,D
2025-01-25,Premier League,Southampton,Newcastle,0.10631475048180188,0.2168130854700435,0.6768721640481546,A
2025-01-25,La Liga,Sevilla,Espanol,0.536327310237115,0.28201139243158224,0.1816612973313027,D
2025-01-25,La Liga,Valladolid,Real Madrid,0.0576997341825236,0.1460420559100248,0.7962582099074514,A
2025-01-25,Bundesliga,RB Leipzig,Leverkusen,0.27756875987590224,0.24291714713539822,0.4795140929886995,D
2025-01-25,Premier League,Wolves,Arsenal,0.10531816163715295,0.187578375232808,0.707103463130039,A
2025-01-25,Ligue 1,Strasbourg,Lille,0.29341592556945806,0.2583108972530156,0.44827317717752635,H
2025-01-25,Bundesliga,Freiburg,Bayern Munich,0.13249051097809555,0.2217760589749459,0.6457334300469585,A
2025-01-25,Bundesliga,Dortmund,Werder Bremen,0.5816519287306335,0.23096059597772617,0.1873874752916403,D
2025-01-25,Ligue 1,Monaco,Rennes,0.6158343093969734,0.21980610462963676,0.1643595859733899,H
2025-01-25,Serie A,Empoli,Bologna,0.20506435462599718,0.22853550023454264,0.5664001451394601,D
2025-01-25,Premier League,Brighton,Everton,0.5808999153961591,0.23906017737699495,0.18003990722684587,A
2025-01-25,Bundesliga,Mainz,Stuttgart,0.31912692845668017,0.2741442103314261,0.40672886121189367,H
2025-01-25,La Liga,Mallorca,Betis,0.3490047613038767,0.29148097224870606,0.3595142664474173,A
2025-01-25,La Liga,Ath Madrid,Villarreal,0.5350783249816259,0.25205285433115726,0.21286882068721677,D
2025-01-25,Premier League,Liverpool,Ipswich,0.8530816462017493,0.11074892810571556,0.036169425692535194,H
2025-01-25,Serie A,Napoli,Juventus,0.48608182082540863,0.24310276073808945,0.27081541843650203,H
2025-01-25,Premier League,Bournemouth,Nott'm Forest,0.44761249465576897,0.2751430888718416,0.2772444164723894,H
2025-01-25,Serie A,Como,Atalanta,0.2191668102712263,0.2235255461122885,0.5573076436164852,A
2025-01-25,Premier League,Man City,Chelsea,0.6721656683500843,0.1772634151358301,0.15057091651408566,H
2025-01-25,Bundesliga,Augsburg,Heidenheim,0.4655033438823316,0.27665327346162094,0.2578433826560475,H
2025-01-25,Bundesliga,M'gladbach,Bochum,0.5226776307987842,0.28940488254026875,0.18791748666094701,H
2025-01-26,La Liga,Barcelona,Valencia,0.7602042731548837,0.1670362575911055,0.07275946925401083,H
2025-01-26,La Liga,Ath Bilbao,Leganes,0.6754845439997681,0.21298761576336014,0.11152784023687184,D
2025-01-26,La Liga,Vallecano,Girona,0.34071360956400376,0.2648765003648931,0.3944098900711032,H
2025-01-26,Ligue 1,Lens,Angers,0.6872192617732585,0.2152054978656469,0.09757524036109458,H
2025-01-26,Premier League,Aston Villa,West Ham,0.6413846123918737,0.20850863650012577,0.15010675110800045,D
2025-01-26,Ligue 1,Nantes,Lyon,0.22413396414506118,0.2556018103803761,0.5202642254745626,D
2025-01-26,Serie A,Milan,Parma,0.7523742456672625,0.18040540815961226,0.06722034617312525,H
2025-01-26,Serie A,Lazio,Fiorentina,0.5263138988123389,0.22286069974123326,0.25082540144642784,A
2025-01-26,Premier League,Fulham,Man United,0.4651442620664555,0.2460322740856096,0.288823463847935,A
2025-01-26,Premier League,Crystal Palace,Brentford,0.4702923444750755,0.2699896607309312,0.2597179947939932,A
2025-01-26,Ligue 1,Le Havre,Brest,0.2297796288688411,0.26118914157821144,0.5090312295529474,A
2025-01-26,Premier League,Tottenham,Leicester,0.6453110113014016,0.21100035298389122,0.1436886357147071,A
2025-01-26,Serie A,Lecce,Inter,0.07919577117939494,0.16432911511650333,0.7564751137041017,A
2025-01-26,Bundesliga,St Pauli,Union Berlin,0.4639394831543735,0.2608139440413868,0.2752465728042398,H
2025-01-26,Serie A,Udinese,Roma,0.2684283630213642,0.27997720698144013,0.45159442999719573,A
2025-01-26,La Liga,Sociedad,Getafe,0.5802815769918647,0.2552609700559127,0.16445745295222272,A
2025-01-26,Bundesliga,Hoffenheim,Ein Frankfurt,0.2564004754888111,0.26368621363604455,0.47991331087514427,D
2025-01-26,Ligue 1,Nice,Marseille,0.395542971690937,0.26726344940408425,0.3371935789049788,H
2025-01-26,Ligue 1,Toulouse,Montpellier,0.5126072668753509,0.26291253961644273,0.22448019350820642,A
2025-01-27,La Liga,Alaves,Celta,0.41583996700486836,0.2877441645353765,0.29641586845975515,D
2025-01-27,Serie A,Venezia,Verona,0.3989898114787747,0.28426682469867254,0.3167433638225528,D
2025-01-27,Serie A,Genoa,Monza,0.5070730224014474,0.2649175397734569,0.2280094378250957,H
2025-01-31,La Liga,Leganes,Vallecano,0.3945856091615368,0.3024945703993663,0.3029198204390969,A
2025-01-31,Ligue 1,Montpellier,Lens,0.2754136624783597,0.26281222236744867,0.4617741151541916,A
2025-01-31,Bundesliga,Werder Bremen,Mainz,0.3948371025686192,0.2787793474891324,0.32638354994224844,H
2025-01-31,Serie A,Parma,Lecce,0.41497562039414865,0.27315137427226793,0.3118730053335835,A
2025-02-01,La Liga,Villarreal,Valladolid,0.7458312439579026,0.17764473520600096,0.0765240208360964,H
2025-02-01,Serie A,Bologna,Como,0.6307067493630482,0.22573930137450163,0.14355394926245021,H
2025-02-01,Serie A,Udinese,Venezia,0.5320630254126909,0.2742939296829698,0.19364304490433926,H
2025-02-01,Bundesliga,Bayern Munich,Holstein Kiel,0.8068996444383119,0.14385543030732112,0.049244925254366995,H
2025-02-01,Bundesliga,Stuttgart,M'gladbach,0.614879631663281,0.22251746383557036,0.16260290450114867,A
2025-02-01,La Liga,Espanol,Real Madrid,0.07365872229551845,0.1532767519529763,0.7730645257515052,H
2025-02-01,Premier League,Everton,Leicester,0.5471297393863788,0.2596243918492384,0.1932458687643828,H
2025-02-01,Serie A,Atalanta,Torino,0.6074526493617478,0.22807174462460258,0.16447560601364952,D
2025-02-01,Premier League,Wolves,Aston Villa,0.20744350024968278,0.25123599260477797,0.5413205071455393,H
2025-02-01,Serie A,Monza,Verona,0.44254840094569947,0.28113820884220747,0.27631339021209306,A
2025-02-01,La Liga,Ath Madrid,Mallorca,0.7114920740617799,0.19223721952439138,0.09627070641382872,H
2025-02-01,Premier League,Newcastle,Fulham,0.5578278565100347,0.24523744677024745,0.19693469671971772,A
2025-02-01,Ligue 1,Brest,Paris SG,0.18907395453551737,0.21686323949768269,0.5940628059668,A
2025-02-01,Premier League,Nott'm Forest,Brighton,0.4139488775926359,0.2836740487353611,0.30237707367200295,H
2025-02-01,Bundesliga,Bochum,Freiburg,0.3487527087096609,0.24818831310241168,0.40305897818792735,A
2025-02-01,Bundesliga,Heidenheim,Dortmund,0.232257850284252,0.22816889567877394,0.539573254036974,A
2025-02-01,Premier League,Ipswich,Southampton,0.5924630622833643,0.2542751879188546,0.15326174979778112,A
2025-02-01,Premier League,Bournemouth,Liverpool,0.20586448745340608,0.21328286911905306,0.5808526434275408,A
2025-02-01,Ligue 1,Monaco,Auxerre,0.6755922883701827,0.2051072233029004,0.11930048832691688,H
2025-02-01,Bundesliga,St Pauli,Augsburg,0.45540381235591704,0.2779800361734988,0.26661615147058415,D
2025-02-01,Ligue 1,Lille,St Etienne,0.6770275690761174,0.2122769486030658,0.11069548232081686,H
2025-02-01,La Liga,Getafe,Sevilla,0.4176965856867851,0.2758488316200116,0.3064545826932032,D
2025-02-01,Bundesliga,Union Berlin,RB Leipzig,0.19359118130714742,0.2196892199973882,0.5867195986954645,D
2025-02-02,Serie A,Roma,Napoli,0.3080127881215328,0.25627443401867583,0.43571277785979146,D
2025-02-02,Serie A,Milan,Inter,0.22351265995612093,0.22608630226148377,0.5504010377823952,D
2025-02-02,Serie A,Juventus,Empoli,0.7231456058094317,0.17940353949453525,0.09745085469603308,H
2025-02-02,Ligue 1,Rennes,Strasbourg,0.3962716024857718,0.27892902434729505,0.3247993731669331,H
2025-02-02,Premier League,Arsenal,Man City,0.38155103138377194,0.2465714520079733,0.3718775166082547,H
2025-02-02,Ligue 1,Marseille,Lyon,0.497657314612907,0.23709558392927418,0.2652471014578187,H
2025-02-02,La Liga,Betis,Ath Bilbao,0.3317242694781435,0.2759621084907066,0.39231362203114983,D
2025-02-02,La Liga,Valencia,Celta,0.35829732180366003,0.30436076395765305,0.337341914238687,H
2025-02-02,Ligue 1,Toulouse,Nice,0.27969415708962236,0.2551731317124618,0.4651327111979159,D
2025-02-02,Ligue 1,Angers,Le Havre,0.48423933792987395,0.2705005181508026,0.2452601439193234,D
